0.052107517	0.039587144	0.009921436	0.043829117	0.072884336	0.018274594	0.014847661	-0.037417334	-0.0097743	-0.038134295	-0.043086335	0.011174059	-0.0022521373	-0.0048040505	0.008863179	0.05305778
0.10529249	0.088707544	0.08862692	-0.020345896	0.07576099	0.14822236	-0.11742743	-0.13705155	-0.026414903	-0.017902432	-0.08450225	-0.049783815	-0.10553637	0.12974009	0.17271708	0.05358425
0.13839537	0.06860757	0.14287531	-0.016020752	0.16456915	0.22293763	-0.12970863	-0.17553942	-0.18247029	-0.02551531	-0.12580729	-0.17860332	-0.06292	0.1655719	0.24773492	-0.027947308
-0.34158757	-0.087741	-0.3375213	0.17276183	-0.49500018	-0.5088359	0.21532516	0.46223986	0.45907578	0.23298912	0.36791095	0.4740556	0.24788287	-0.42894232	-0.4705702	0.3383351
0.0014126184	0.03319912	-0.0650512	-0.040484782	-0.0075393897	-0.061424926	-0.033538416	-0.020497544	0.030353658	0.024563633	0.03807626	0.0183397	0.02658529	-0.04433141	0.021767247	0.052139975
0.020858435	0.07358291	-0.018695224	-0.0657226	0.043071706	0.08847717	-0.030234832	-0.08434278	-0.11736535	-0.053512823	-0.07160807	-0.08641388	-0.034482315	0.018772842	0.031694386	-0.100884736
-0.35263348	-0.2603419	-0.3259542	0.30857122	-0.49872735	-0.52990425	0.29607844	0.34295544	0.35511762	0.29858556	0.3666589	0.42096123	0.27903828	-0.3924029	-0.4777233	0.29417247
0.049593735	0.015856462	0.009928962	-0.052863684	0.030486977	0.11059727	-0.03885525	-0.098266974	-0.027781557	-0.06665373	-0.0066054063	-0.02983493	-0.07739777	0.044934787	0.027295027	-0.070484854
-0.32775912	-0.23962834	-0.29838294	0.21105492	-0.3525152	-0.48556855	0.21943597	0.23110308	0.32655898	0.24921103	0.31720027	0.32815662	0.2922009	-0.40886158	-0.40172866	0.22737919
-0.018969394	0.031925954	0.0029540071	-0.03872467	0.019933438	-0.016970016	0.018688047	-0.061087098	0.0033928065	0.06314197	-0.029824913	-0.016176254	-0.038830757	0.02716374	-0.023079665	0.028378721
-0.42124134	-0.1558356	-0.38690323	0.29365462	-0.46630493	-0.5046257	0.2756777	0.34505644	0.37522295	0.2948366	0.3704293	0.45243612	0.2350746	-0.45595446	-0.43744528	0.28900304
0.04850693	-0.013282846	0.011585426	0.024993727	0.12158025	0.12801926	-0.04878311	-0.073769815	-0.07572431	-0.032650255	-0.021573516	-0.07495918	0.017946014	0.13751931	0.114908695	0.02219431
-0.17714362	-0.09964303	-0.16576274	0.09550388	-0.25697604	-0.3495051	0.1511323	0.18898025	0.19845882	0.13090661	0.25784826	0.282285	0.07651524	-0.2544699	-0.28490084	0.20500985
