sqlagent_job_history,133575514,NULL,4,0,IT,INTERNAL_TABLE,2017-08-22 19:38:04.290,2017-08-22 19:38:04.300,1,0,0
FK_FactFinance_DimDate,146099561,NULL,1,1301579675,"F ",FOREIGN_KEY_CONSTRAINT,2017-10-27 14:36:33.203,2017-10-27 14:36:33.203,0,0,0
sqlagent_jobsteps_logs,149575571,NULL,4,0,IT,INTERNAL_TABLE,2017-08-22 19:38:04.290,2017-08-22 19:38:04.297,1,0,0
FK_FactFinance_DimAccount,162099618,NULL,1,1301579675,"F ",FOREIGN_KEY_CONSTRAINT,2017-10-27 14:36:33.203,2017-10-27 14:36:33.203,0,0,0
plan_persist_query_text,165575628,NULL,4,0,IT,INTERNAL_TABLE,2017-08-22 19:38:04.357,2017-08-22 19:38:04.483,1,0,0
FK_FactInternetSales_DimCurrency,178099675,NULL,1,1317579732,"F ",FOREIGN_KEY_CONSTRAINT,2017-10-27 14:36:33.320,2017-10-27 14:36:33.320,0,0,0
plan_persist_query,181575685,NULL,4,0,IT,INTERNAL_TABLE,2017-08-22 19:38:04.360,2017-10-17 20:29:51.780,1,0,0
FK_FactInternetSales_DimCustomer,194099732,NULL,1,1317579732,"F ",FOREIGN_KEY_CONSTRAINT,2017-10-27 14:36:33.320,2017-10-27 14:36:33.320,0,0,0
plan_persist_plan,197575742,NULL,4,0,IT,INTERNAL_TABLE,2017-08-22 19:38:04.363,2017-08-22 19:38:04.433,1,0,0
FK_FactInternetSales_DimDate,210099789,NULL,1,1317579732,"F ",FOREIGN_KEY_CONSTRAINT,2017-10-27 14:36:33.320,2017-10-27 14:36:33.320,0,0,0
plan_persist_runtime_stats,213575799,NULL,4,0,IT,INTERNAL_TABLE,2017-08-22 19:38:04.367,2017-08-22 19:38:04.500,1,0,0
FK_FactInternetSales_DimDate1,226099846,NULL,1,1317579732,"F ",FOREIGN_KEY_CONSTRAINT,2017-10-27 14:36:33.320,2017-10-27 14:36:33.320,0,0,0
plan_persist_runtime_stats_interval,229575856,NULL,4,0,IT,INTERNAL_TABLE,2017-08-22 19:38:04.373,2017-08-22 19:38:04.373,1,0,0
FK_FactInternetSales_DimDate2,242099903,NULL,1,1317579732,"F ",FOREIGN_KEY_CONSTRAINT,2017-10-27 14:36:33.320,2017-10-27 14:36:33.320,0,0,0
